open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1647428400000,40294.00,40546.90,40200.10,40439.80,7173.851,1647430199999,289616900.72040,71902,3893.880,157225000.20532,0
1647430200000,40439.90,40680.10,40415.90,40492.80,7795.423,1647431999999,315984682.06860,82234,4015.782,162812865.55269,0
1647432000000,40492.90,40660.00,40366.10,40486.30,7053.667,1647433799999,285866927.69279,79211,3526.305,142941761.07634,0
1647433800000,40486.30,40547.50,40320.70,40342.90,4891.470,1647435599999,197640959.80362,55485,2185.692,88322824.86771,0
1647435600000,40342.90,40428.60,40232.30,40385.00,6238.077,1647437399999,251582840.59984,68054,3181.577,128338402.41034,0
1647437400000,40387.50,40613.50,40272.30,40612.80,10293.204,1647439199999,416681912.68161,105036,5440.786,220300384.88009,0
1647439200000,40612.80,41188.00,40339.30,40914.60,31424.928,1647440999999,1282498704.09023,309019,16994.868,693788684.77242,0
1647441000000,40915.00,41029.90,40403.10,40805.90,15573.862,1647442799999,634642019.17165,159920,7586.227,309236320.70884,0
1647442800000,40805.90,40881.70,40673.00,40702.70,5653.679,1647444599999,230424803.84866,64433,2882.658,117503806.52278,0
1647444600000,40702.60,40735.60,40511.60,40609.00,7337.591,1647446399999,298043954.87226,78028,3234.701,131394719.74857,0
1647446400000,40609.00,40771.70,40000.10,40130.80,18773.626,1647448199999,757790016.09313,171190,7857.998,317353256.15139,0
1647448200000,40130.80,40448.78,40102.00,40293.70,11457.294,1647449999999,461473593.19650,111417,5668.257,228334211.69479,0
1647450000000,40293.70,40456.50,40057.00,40353.90,9091.172,1647451799999,365651332.61301,90579,4899.082,197110066.08275,0
1647451800000,40353.90,40704.10,40170.00,40417.90,14040.197,1647453599999,567871187.20265,135704,7165.606,289875387.22498,0
1647453600000,40417.80,40575.00,39322.00,39711.70,54593.589,1647455399999,2178663009.84620,492602,26168.210,1045077451.86817,0
1647455400000,39711.50,40255.70,39270.00,39915.90,32655.005,1647457199999,1298710072.03246,297071,17072.637,679459874.71710,0
1647457200000,39915.90,40900.00,39800.00,40818.50,27416.679,1647458999999,1107211702.82507,229782,15267.142,616674954.97273,0
1647459000000,40818.60,40951.40,40480.00,40868.30,19221.409,1647460799999,781960759.54261,157688,9805.627,398980357.04525,0
1647460800000,40868.40,41473.60,40750.00,41182.70,21892.459,1647462599999,901238987.74839,211362,11673.049,480507287.89768,0
1647462600000,41182.70,41337.60,41120.00,41227.60,6902.393,1647464399999,284649803.35666,72528,3088.063,127361564.63261,0
1647464400000,41227.70,41388.80,41020.00,41129.70,7804.961,1647466199999,321560981.19487,80796,3580.040,147503383.53696,0
1647466200000,41129.70,41212.10,40912.00,41085.30,6153.653,1647467999999,252688373.84934,64926,3028.588,124416592.43655,0
1647468000000,41085.30,41213.10,41000.00,41072.10,3192.309,1647469799999,131185427.47407,37222,1575.346,64741958.69544,0
1647469800000,41072.00,41091.10,40848.60,40870.10,4586.344,1647471599999,187737141.42540,46591,1879.871,76960886.01644,0
1647471600000,40870.10,41197.50,40766.00,41121.80,6561.003,1647473399999,268966330.69393,61801,3896.077,159750431.85068,0
1647473400000,41121.80,41163.30,41009.00,41105.80,3195.149,1647475199999,131311495.42791,35380,1569.611,64515323.47511,0
1647475200000,41105.90,41155.00,40917.90,40975.00,4609.015,1647476999999,189160955.62208,48402,2192.316,89990739.42360,0
1647477000000,40974.90,41020.00,40850.00,41012.10,3152.038,1647478799999,128997354.49530,36920,1578.959,64632050.87302,0
1647478800000,41012.00,41020.20,40807.30,40871.80,3098.779,1647480599999,126751985.64712,35522,1499.122,61309963.74144,0
1647480600000,40871.70,41313.90,40863.40,41205.60,7087.471,1647482399999,291306661.02336,71894,4072.850,167411071.64107,0
1647482400000,41205.50,41389.00,40941.00,40994.10,6918.292,1647484199999,284607463.81193,76340,3258.286,134079514.36948,0
1647484200000,40994.10,41114.90,40911.00,41104.40,2750.900,1647485999999,112872485.58836,32455,1390.188,57048673.38697,0
1647486000000,41104.30,41104.40,40951.00,41090.00,2153.318,1647487799999,88358429.02259,28532,1009.318,41423239.17223,0
1647487800000,41090.10,41150.00,40950.40,40999.00,3339.371,1647489599999,137082602.32174,35665,1466.921,60227535.07802,0
1647489600000,40999.00,41084.10,40875.00,40968.00,3213.553,1647491399999,131713041.95432,36335,1519.143,62273313.47308,0
1647491400000,40968.00,41392.20,40957.00,41329.10,8458.810,1647493199999,348407809.59943,62164,4879.772,200981526.19594,0
1647493200000,41328.40,41498.40,40986.10,41079.80,11388.129,1647494999999,468983389.31023,90585,5259.514,216615432.51603,0
1647495000000,41079.80,41162.70,41025.00,41052.20,2265.064,1647496799999,93076378.96537,26434,1190.046,48908222.52585,0
1647496800000,41052.20,41100.00,40955.00,40983.00,2957.896,1647498599999,121380574.92472,32871,1276.183,52378735.77903,0
1647498600000,40983.00,40984.70,40569.90,40755.20,10853.792,1647500399999,442631366.06032,105812,4651.010,189689491.09031,0
1647500400000,40755.20,40917.80,40604.90,40810.10,7281.276,1647502199999,296882968.64289,68549,3722.087,151796655.54899,0
1647502200000,40810.10,40835.50,40540.10,40720.60,8286.537,1647503999999,337058079.61917,84658,3965.652,161337547.67278,0
1647504000000,40720.60,40888.00,40670.10,40830.20,4711.623,1647505799999,192251860.80340,47667,2909.637,118728486.73268,0
1647505800000,40830.10,40900.00,40762.50,40812.10,3366.105,1647507599999,137444570.07192,35860,1804.234,73680420.08176,0
1647507600000,40812.20,40893.30,40730.30,40851.00,3251.720,1647509399999,132698042.32541,39680,1668.046,68078144.57195,0
1647509400000,40851.00,40887.90,40691.80,40823.10,3030.350,1647511199999,123604399.72590,36414,1422.995,58050962.33132,0
1647511200000,40823.10,40826.50,40565.00,40662.90,6991.717,1647512999999,284194523.60612,71720,3154.477,128229308.31240,0
1647513000000,40662.80,40851.70,40442.80,40719.90,7925.966,1647514799999,322419423.13390,75763,3872.978,157646371.58722,0
1647514800000,40719.80,40813.90,40625.80,40690.00,3905.932,1647516599999,159034952.22062,40774,1853.756,75489269.66845,0
1647516600000,40690.10,40749.40,40625.40,40743.40,3041.273,1647518399999,123761186.46022,31768,1289.634,52486166.22832,0
1647518400000,40743.40,41250.00,40700.00,40914.00,20368.345,1647520199999,834891900.31111,178431,10760.615,441073362.48595,0
1647520200000,40913.90,41063.20,40900.60,41035.00,5077.022,1647521999999,208063255.44772,56152,2500.999,102503009.46384,0
1647522000000,41035.10,41105.00,40912.80,40934.40,3795.698,1647523799999,155658724.12364,46406,1863.497,76431448.12841,0
1647523800000,40934.50,41178.00,40810.00,41112.10,11521.799,1647525599999,471996701.00441,98079,6097.937,249856298.14729,0
1647525600000,41112.00,41163.20,40963.70,41004.40,5809.624,1647527399999,238558119.23555,61163,2572.650,105655029.69431,0
1647527400000,41004.40,41010.00,40729.70,40819.90,7205.086,1647529199999,294392858.52977,70999,3195.119,130552640.16712,0
1647529200000,40820.00,40990.00,40734.50,40946.50,5648.757,1647530999999,230914507.20964,57466,2894.666,118337360.11543,0
1647531000000,40946.50,41026.70,40725.20,40788.00,7697.963,1647532799999,314465070.60796,69004,3020.356,123424965.32444,0
1647532800000,40788.30,40887.60,40585.60,40806.10,8701.689,1647534599999,354614591.12031,79988,4016.250,163751003.92569,0
1647534600000,40806.00,40868.40,40700.00,40797.20,3700.665,1647536399999,150923546.31526,38622,1763.539,71925429.75978,0
1647536400000,40797.20,40802.40,40530.00,40753.20,6777.264,1647538199999,275639858.08246,60222,3070.475,124907414.47099,0
1647538200000,40753.30,40838.00,40680.20,40765.80,3314.193,1647539999999,135127491.12406,32826,1664.205,67863694.73115,0
1647540000000,40765.80,40869.00,40751.30,40766.40,2952.166,1647541799999,120480107.35985,28431,1532.373,62544158.78655,0
1647541800000,40765.90,40841.80,40730.80,40792.20,1930.981,1647543599999,78741782.19125,21163,880.858,35919116.07002,0
1647543600000,40792.30,40866.60,40731.40,40804.40,2579.913,1647545399999,105260133.80372,27791,1331.567,54330312.20610,0
1647545400000,40804.50,40859.30,40742.10,40859.20,2852.220,1647547199999,116407198.41350,28540,1470.928,60031501.01020,0
1647547200000,40859.30,40871.30,40618.60,40696.00,3563.981,1647548999999,145134927.63476,40609,1533.564,62455829.56377,0
1647549000000,40695.90,40765.60,40640.00,40688.40,1927.454,1647550799999,78434688.96082,25412,930.156,37854552.28652,0
1647550800000,40688.40,40764.20,40659.60,40763.90,1705.726,1647552599999,69443769.73201,19657,949.325,38649831.88831,0
1647552600000,40763.90,40986.00,40748.90,40983.30,3897.167,1647554399999,159238778.30709,41890,2225.420,90946967.98426,0
1647554400000,40983.20,41071.50,40844.00,40918.90,3603.714,1647556199999,147491640.69590,42212,1805.666,73919471.41114,0
1647556200000,40919.00,40987.00,40860.20,40965.10,1906.946,1647557999999,78054090.86628,24348,938.639,38423526.64325,0
1647558000000,40965.10,40982.50,40866.00,40922.40,1969.801,1647559799999,80601705.34537,24104,885.912,36247102.53254,0
1647559800000,40922.40,40950.00,40875.00,40898.10,1441.693,1647561599999,58987768.46130,19888,626.978,25653279.56530,0
1647561600000,40898.00,40914.00,40753.90,40858.30,4010.617,1647563399999,163746110.98936,39464,1884.172,76939463.36183,0
1647563400000,40858.30,40905.90,40170.10,40310.10,13862.064,1647565199999,561462525.62655,113557,5382.320,218162960.62101,0
1647565200000,40310.10,40530.00,40233.20,40485.10,7314.938,1647566999999,295581941.97722,73308,4293.010,173502328.02886,0
1647567000000,40485.20,40520.00,40406.00,40519.90,2821.389,1647568799999,114178986.62470,30631,1578.567,63887859.56440,0
1647568800000,40520.00,40539.80,40406.90,40499.90,2436.598,1647570599999,98603706.28394,28175,1075.728,43535575.40281,0
1647570600000,40500.00,40627.20,40437.30,40497.60,2899.814,1647572399999,117547439.43550,29617,1593.076,64587742.34545,0
1647572400000,40497.70,40567.60,40430.00,40513.40,2097.739,1647574199999,84950244.43182,23046,928.508,37608119.14830,0
1647574200000,40513.30,40541.80,40428.00,40500.60,1895.184,1647575999999,76725057.59718,23180,973.438,39412261.15038,0
1647576000000,40500.50,40540.00,40411.00,40533.90,2537.892,1647577799999,102700609.00503,24263,1453.836,58827386.40849,0
1647577800000,40533.90,40616.80,40527.10,40591.80,2594.820,1647579599999,105285973.50432,27790,1573.138,63835637.54992,0
1647579600000,40591.80,40900.00,40591.80,40718.20,9380.780,1647581399999,382359906.17384,78445,5025.753,204871282.15789,0
1647581400000,40718.10,40798.20,40663.00,40734.50,2316.370,1647583199999,94355336.95781,26714,1190.293,48487972.82881,0
1647583200000,40734.40,40819.20,40732.00,40740.00,1899.138,1647584999999,77452650.09293,24352,988.895,40332840.03112,0
1647585000000,40739.90,40791.40,40689.70,40724.70,1898.254,1647586799999,77307874.15640,21991,915.204,37273395.15310,0
1647586800000,40724.80,40775.00,40649.90,40651.90,2459.531,1647588599999,100096863.94210,26540,1217.846,49570942.34950,0
1647588600000,40652.00,40729.40,40537.70,40560.70,3967.389,1647590399999,161149169.41540,39748,1838.503,74684644.53670,0
1647590400000,40562.10,40750.00,40469.40,40695.40,6437.107,1647592199999,261490239.21066,61033,3740.786,151991950.89602,0
1647592200000,40695.40,40730.60,40444.70,40594.00,5200.289,1647593999999,211122064.25960,49959,2241.786,91004994.11610,0
1647594000000,40594.00,40618.80,40478.90,40566.00,3863.020,1647595799999,156611385.06723,36928,2109.963,85544788.80448,0
1647595800000,40566.00,40599.40,40422.60,40499.30,3620.352,1647597599999,146651251.31409,35290,1665.802,67480679.55668,0
1647597600000,40498.90,40627.00,40488.20,40610.10,3453.878,1647599399999,140076885.62159,30897,1940.154,78692098.23329,0
1647599400000,40610.00,40632.50,40311.00,40363.50,6268.951,1647601199999,253595157.04534,55193,2572.862,104101408.31131,0
1647601200000,40363.40,40401.10,40235.90,40250.90,7719.618,1647602999999,311173004.28488,77413,3684.503,148541485.32360,0
1647603000000,40250.80,40432.90,40084.20,40380.70,7531.867,1647604799999,303561212.84472,73071,3579.972,144368006.50943,0
1647604800000,40380.70,40493.40,40336.60,40366.30,3467.176,1647606599999,140128712.33548,37996,1681.486,67964504.95482,0
1647606600000,40366.30,40590.30,40331.70,40437.30,6454.511,1647608399999,261324455.47814,53374,3389.597,137257391.06294,0
1647608400000,40437.20,40517.30,40355.80,40445.70,4267.969,1647610199999,172537678.04647,39247,2328.299,94135836.97987,0
1647610200000,40445.70,40613.90,40265.30,40580.00,7456.018,1647611999999,301831085.11293,65166,3878.469,157053369.05189,0
1647612000000,40580.00,40796.60,40554.50,40730.00,13397.553,1647613799999,544886281.28929,103434,7227.405,293965713.99004,0
1647613800000,40730.00,40788.00,40420.00,40555.00,8863.189,1647615599999,359568420.81576,69081,4278.661,173585923.97283,0
1647615600000,40555.00,40693.10,40528.70,40587.70,8366.946,1647617399999,339697467.24007,66211,4287.640,174096137.53648,0
1647617400000,40587.80,41086.00,40587.70,40902.20,16927.487,1647619199999,691437998.04374,148166,8688.345,354936308.18148,0
1647619200000,40902.20,41371.10,40874.20,41307.80,14870.333,1647620999999,610995152.83933,139095,8408.450,345654289.16331,0
1647621000000,41314.70,41447.00,41131.42,41386.20,12502.638,1647622799999,516253079.96863,119887,6020.530,248651022.26739,0
1647622800000,41386.20,41678.40,41319.80,41496.70,15167.359,1647624599999,629113245.61606,134417,7834.221,325053632.46715,0
1647624600000,41496.60,41688.00,41361.00,41634.80,8200.909,1647626399999,340401409.51592,76463,4472.364,185683133.45136,0
1647626400000,41634.60,41863.50,41584.00,41647.90,10165.039,1647628199999,423774669.42075,97658,5270.373,219769505.37533,0
1647628200000,41647.90,41777.50,41570.00,41679.50,4790.842,1647629999999,199618758.03612,50673,2351.485,97995361.03509,0
1647630000000,41679.50,41764.80,41619.30,41704.50,3664.802,1647631799999,152763537.58796,38345,1808.077,75372750.88888,0
1647631800000,41704.60,42091.80,41686.00,42020.30,11273.607,1647633599999,472006905.62177,99398,6593.669,276165821.03602,0
1647633600000,42020.30,42322.80,41831.00,41889.60,15897.051,1647635399999,668847363.31832,146605,7981.007,335915634.19786,0
1647635400000,41889.50,41910.50,41670.30,41711.10,4392.317,1647637199999,183735213.21904,45821,1788.801,74860766.25088,0
1647637200000,41711.10,41857.00,41651.00,41669.90,5784.625,1647638999999,241451335.90062,52435,3056.645,127595047.95512,0
1647639000000,41669.90,41845.50,41622.00,41788.60,3275.756,1647640799999,136681421.18816,36366,2022.122,84387452.21450,0
1647640800000,41788.60,41848.00,41650.00,41684.90,2840.623,1647642599999,118547875.35332,32190,1383.356,57737197.30367,0
1647642600000,41685.00,41769.40,41622.00,41689.90,2320.187,1647644399999,96752322.09146,26341,1180.580,49237644.17718,0
1647644400000,41689.90,41855.80,41681.70,41820.00,2643.801,1647646199999,110488697.90225,31388,1755.417,73366730.45659,0
1647646200000,41819.90,41887.60,41700.40,41751.50,3656.106,1647647999999,152807727.62054,30843,1727.801,72227965.77177,0
1647648000000,41751.60,41850.00,41731.30,41837.10,2558.626,1647649799999,106949302.14560,26301,1338.640,55957103.87934,0
1647649800000,41837.20,41988.00,41816.50,41854.00,6259.288,1647651599999,262208427.87462,50165,3143.398,131693977.40175,0
1647651600000,41854.00,41935.00,41689.70,41751.10,3088.973,1647653399999,129188920.61298,33455,1352.404,56579825.05827,0
1647653400000,41751.10,41817.20,41666.00,41710.70,2531.458,1647655199999,105642584.95247,27506,1208.073,50421695.70516,0
1647655200000,41710.60,41731.60,41639.30,41719.10,2428.706,1647656999999,101245095.97771,26333,990.076,41278671.05810,0
1647657000000,41719.10,41778.80,41703.10,41757.10,1648.537,1647658799999,68823095.37938,17696,842.478,35173307.12168,0
1647658800000,41757.00,41827.50,41657.20,41708.10,2147.205,1647660599999,89568422.22938,23661,1100.753,45920421.01960,0
1647660600000,41708.10,41809.10,41500.00,41785.00,7094.514,1647662399999,295507180.22171,54819,3386.368,141106481.32523,0
1647662400000,41785.10,41821.00,41670.00,41819.50,3195.542,1647664199999,133448840.53549,28812,1300.187,54300355.54008,0
1647664200000,41819.50,41938.50,41744.70,41788.10,3531.309,1647665999999,147741655.56906,37166,1797.714,75220077.38331,0
1647666000000,41788.10,41814.90,41708.10,41741.00,1682.814,1647667799999,70276417.63280,17439,839.168,35046985.95017,0
1647667800000,41741.10,41828.80,41713.00,41733.40,1695.213,1647669599999,70805930.72643,19386,888.961,37129877.06857,0
1647669600000,41733.40,41759.80,41700.00,41735.30,1467.290,1647671399999,61223506.03540,15330,800.717,33412390.46920,0
1647671400000,41735.40,41785.70,41715.60,41754.10,1088.827,1647673199999,45458254.12190,11929,621.109,25932076.20910,0
1647673200000,41754.10,41754.10,41583.70,41730.30,5876.068,1647674999999,244759600.66251,46543,3054.905,127256876.91785,0
1647675000000,41730.20,41733.10,41519.30,41605.10,4266.885,1647676799999,177515615.00632,33222,1802.798,74985082.37074,0
1647676800000,41605.00,41693.30,41563.50,41675.50,2537.666,1647678599999,105649993.67398,27822,1289.463,53686325.55268,0
1647678600000,41675.40,41739.40,41632.40,41690.10,2114.151,1647680399999,88118199.63495,21135,1166.239,48614073.30465,0
1647680400000,41690.00,41743.00,41642.70,41715.90,2152.180,1647682199999,89749445.94520,23685,812.041,33870097.70820,0
1647682200000,41715.90,41760.00,41658.00,41662.80,2302.879,1647683999999,96031368.68041,22787,1025.279,42757699.59206,0
1647684000000,41662.70,41707.70,41565.30,41662.50,2352.287,1647685799999,97958755.60824,22986,1002.395,41750990.34650,0
1647685800000,41661.40,41696.20,41606.90,41679.30,1752.782,1647687599999,73018309.05875,16719,878.649,36604286.81585,0
1647687600000,41679.30,41785.80,41630.20,41785.10,3787.633,1647689399999,158019046.63676,31113,2235.166,93257318.89376,0
1647689400000,41785.10,41791.80,41681.00,41718.60,2321.327,1647691199999,96895847.08951,24719,1074.167,44840338.42521,0
1647691200000,41718.60,41779.80,41665.00,41770.70,2161.024,1647692999999,90160081.84421,23945,1203.776,50228060.12626,0
1647693000000,41770.60,41848.00,41736.00,41836.30,4090.198,1647694799999,170960600.08212,36830,2317.997,96897922.02282,0
1647694800000,41836.30,41948.00,41749.60,41833.90,5372.483,1647696599999,224803783.14764,50093,2974.808,124496443.35116,0
1647696600000,41833.90,41859.90,41671.10,41714.70,4369.624,1647698399999,182422705.07267,43263,1985.050,82877221.80656,0
1647698400000,41714.80,41754.80,41627.90,41732.00,3315.445,1647700199999,138246082.99618,35765,1594.840,66510266.96262,0
1647700200000,41732.00,41819.90,41732.00,41800.60,2988.892,1647701999999,124885023.27941,32850,1567.354,65489994.47501,0
1647702000000,41800.60,42000.00,41734.50,41925.60,8835.960,1647703799999,369982858.55485,72207,4794.459,200803436.83479,0
1647703800000,41927.20,42086.70,41842.90,41909.00,7394.128,1647705599999,310376697.12647,70433,3463.638,145424112.83772,0
1647705600000,41909.00,41950.00,41822.00,41915.20,3694.805,1647707399999,154764012.30305,37627,1910.241,80016457.10769,0
1647707400000,41915.20,42150.00,41865.60,41953.10,6769.624,1647709199999,284388881.06562,62777,3931.926,165187490.63984,0
1647709200000,41953.10,41982.20,41786.60,41815.60,5839.538,1647710999999,244529146.84561,43762,3002.562,125738759.91428,0
1647711000000,41815.70,41913.60,41780.00,41869.70,2822.964,1647712799999,118119119.78923,28767,1455.889,60926811.73836,0
1647712800000,41869.70,41915.70,41806.00,41846.50,1956.453,1647714599999,81902671.02345,21346,933.196,39066044.69058,0
1647714600000,41846.50,42039.10,41841.30,41991.30,3270.459,1647716399999,137239229.96443,30759,1656.530,69522187.81293,0
1647716400000,41990.50,42026.20,41891.00,41950.60,3486.384,1647718199999,146275245.70658,28478,1438.469,60339013.72470,0
1647718200000,41950.50,42068.70,41916.80,42008.40,2946.053,1647719999999,123732060.65246,28621,1508.071,63337153.89066,0
1647720000000,42008.50,42049.70,41872.60,42028.60,3014.659,1647721799999,126494849.49183,29140,1175.189,49300851.50453,0
1647721800000,42028.60,42446.60,42015.40,42170.10,10906.323,1647723599999,460868736.34408,100117,6022.941,254551936.13984,0
1647723600000,42170.10,42330.80,42167.50,42324.40,3428.953,1647725399999,144834265.28324,32779,1735.818,73322267.22414,0
1647725400000,42324.40,42349.90,42058.60,42090.30,3935.731,1647727199999,166194888.48872,37449,1870.140,78977444.78340,0
1647727200000,42090.20,42122.70,41702.80,41785.30,11441.692,1647728999999,478988200.48465,94923,5020.225,210160054.66607,0
1647729000000,41785.30,41981.70,41730.00,41927.10,4144.326,1647730799999,173465580.47966,41446,2146.777,89860070.63202,0
1647730800000,41927.10,42226.90,41881.60,42194.60,6248.356,1647732599999,262884815.19609,47625,3242.158,136366892.27010,0
1647732600000,42194.60,42285.90,42049.70,42188.20,4143.720,1647734399999,174753245.71183,38072,1813.809,76505064.62047,0
1647734400000,42188.20,42269.30,42052.40,42121.00,4688.345,1647736199999,197753512.92593,41694,2091.379,88227433.56527,0
1647736200000,42120.90,42121.90,41900.30,42018.00,5251.007,1647737999999,220534068.32414,44090,2444.075,102646310.76180,0
1647738000000,42018.00,42062.00,41806.00,41864.20,5036.685,1647739799999,211101280.57179,43933,2433.881,102008481.58718,0
1647739800000,41864.20,41983.00,41770.10,41948.50,4770.321,1647741599999,199694995.86980,41594,2616.511,109551509.16281,0
1647741600000,41948.50,42030.40,41870.00,41886.50,2570.387,1647743399999,107843577.95207,24362,1345.714,56472033.01537,0
1647743400000,41887.10,41907.10,41755.50,41792.40,5124.876,1647745199999,214224817.61601,34031,3030.809,126684234.49690,0
1647745200000,41792.40,41921.20,41790.20,41908.60,2553.265,1647746999999,106900852.13681,23632,1433.199,60001035.43901,0
1647747000000,41908.60,41960.90,41880.00,41922.20,2058.670,1647748799999,86304981.93446,18078,839.295,35184007.70916,0
1647748800000,41922.20,41957.60,41849.90,41871.30,2098.396,1647750599999,87908349.19085,19086,948.656,39742490.37639,0
1647750600000,41871.30,41918.10,41811.40,41833.60,2138.486,1647752399999,89513895.99642,17549,1027.831,43024956.99018,0
1647752400000,41833.50,41930.00,41781.80,41800.30,3265.715,1647754199999,136683893.42115,24974,1733.268,72555849.89518,0
1647754200000,41800.20,41895.00,41728.80,41882.00,3581.268,1647755999999,149716761.01996,27484,1555.048,65017936.04858,0
1647756000000,41882.10,41998.00,41828.10,41990.90,2983.040,1647757799999,125058580.20100,26647,1774.380,74394431.35060,0
1647757800000,41990.90,41994.50,41870.30,41874.60,1775.475,1647759599999,74443381.33631,17750,764.095,32040317.62930,0
1647759600000,41874.60,41954.10,41861.70,41880.30,1339.456,1647761399999,56137425.38387,15581,676.414,28350371.50099,0
1647761400000,41880.20,41915.70,41763.40,41848.70,3692.705,1647763199999,154439610.37065,30774,1536.706,64274337.29370,0
1647763200000,41848.70,41911.50,41800.00,41872.20,1782.312,1647764999999,74614876.41561,19217,914.274,38273567.71641,0
1647765000000,41872.20,41928.00,41828.00,41850.10,1930.492,1647766799999,80846453.88870,18500,758.633,31773094.20370,0
1647766800000,41850.10,41870.00,41602.00,41663.00,7167.096,1647768599999,299155091.72663,57650,2685.550,112112793.77025,0
1647768600000,41663.00,41775.00,41555.00,41760.70,8587.692,1647770399999,358038664.55060,51756,4155.263,173273740.25447,0
1647770400000,41760.70,41780.20,41644.00,41720.90,5774.807,1647772199999,240782809.09188,40620,2978.996,124209178.52850,0
1647772200000,41721.60,41833.00,41721.60,41753.20,2988.835,1647773999999,124885894.75429,29462,1315.161,54951377.28889,0
1647774000000,41753.10,41819.00,41695.10,41699.80,2272.086,1647775799999,94855717.61789,24132,1016.083,42425488.82567,0
1647775800000,41698.50,41732.90,41575.00,41587.90,3666.283,1647777599999,152734685.53674,38080,1540.961,64207272.20680,0
1647777600000,41587.90,41640.80,41200.00,41512.30,16459.643,1647779399999,682126841.65317,126365,7379.316,305915560.55484,0
1647779400000,41512.20,41688.00,41490.10,41620.00,5954.778,1647781199999,247862596.00167,50424,3247.850,135183150.84443,0
1647781200000,41619.90,41663.30,41426.90,41475.20,5229.910,1647782999999,217293615.99256,48287,2410.542,100171141.23620,0
1647783000000,41475.20,41593.90,41450.00,41473.80,3642.029,1647784799999,151185964.57570,37338,1774.280,73659685.24326,0
1647784800000,41473.80,41673.90,41376.10,41480.00,8608.366,1647786599999,357376870.00596,67340,3900.979,162002084.45506,0
1647786600000,41480.00,41530.50,41342.60,41416.40,4875.760,1647788399999,201963274.11705,47359,2222.075,92063296.72810,0
1647788400000,41416.40,41546.70,41332.40,41357.00,4596.696,1647790199999,190437823.93795,48454,2418.355,100196331.40533,0
1647790200000,41357.00,41400.00,41222.00,41334.20,7681.384,1647791999999,317322358.05697,61323,3784.849,156352962.73500,0
1647792000000,41334.20,41490.90,41214.20,41410.00,6972.827,1647793799999,288417670.77043,57220,3788.732,156730495.49363,0
1647793800000,41410.10,41450.00,41220.10,41290.40,4533.974,1647795599999,187421992.33482,41992,1921.372,79419529.41840,0
1647795600000,41290.40,41326.90,41111.00,41186.60,6471.087,1647797399999,266784589.33187,59661,3038.116,125294414.82086,0
1647797400000,41186.60,41191.70,40900.00,41037.30,14930.486,1647799199999,612594673.25271,125556,7094.358,291106840.19279,0
1647799200000,41037.20,41234.80,40934.70,41168.10,6825.141,1647800999999,280634751.99887,63816,3659.071,150454634.02700,0
1647801000000,41168.10,41230.00,41067.40,41220.00,4092.724,1647802799999,168430994.21206,34958,2203.124,90675174.19606,0
1647802800000,41220.00,41302.00,41137.70,41268.80,4110.274,1647804599999,169540837.22999,36349,2053.764,84719509.35842,0
1647804600000,41268.80,41407.60,41249.40,41364.50,4680.125,1647806399999,193399323.19934,35622,2651.042,109563421.52095,0
1647806400000,41364.50,41666.00,41350.00,41589.90,8327.054,1647808199999,345894600.05824,73339,4461.893,185350803.30207,0
1647808200000,41590.00,41600.00,41201.10,41273.20,5715.476,1647809999999,236576782.95342,51937,2193.878,90819317.09709,0
1647810000000,41273.10,41343.20,41065.00,41337.40,6891.316,1647811799999,283975896.07486,62002,3542.570,146007936.14640,0
1647811800000,41337.40,41397.40,41220.00,41343.00,2785.652,1647813599999,115119312.23472,31100,1325.869,54804963.19154,0
1647813600000,41343.00,41375.40,41123.00,41168.50,2983.672,1647815399999,123024500.49293,34802,1303.380,53748895.68139,0
1647815400000,41168.40,41427.90,41109.50,41426.10,5056.424,1647817199999,208584743.31227,36909,3431.613,141564393.62843,0
1647817200000,41426.20,41437.50,41227.10,41256.90,4110.898,1647818999999,169943299.49263,31699,1926.912,79644870.19453,0
1647819000000,41257.00,41279.60,41142.70,41261.00,3140.733,1647820799999,129459874.25798,29282,1713.536,70636653.77589,0
1647820800000,41261.00,41409.70,41163.90,41225.00,3979.016,1647822599999,164244039.59065,38720,1806.464,74565849.83428,0
1647822600000,41224.90,41419.70,41217.50,41404.90,2821.544,1647824399999,116591218.80161,25273,1698.889,70208744.26521,0
1647824400000,41404.90,41443.80,41200.80,41250.00,4443.929,1647826199999,183626002.64316,36307,1676.684,69293645.65346,0
1647826200000,41249.90,41313.00,41156.00,41215.00,4055.610,1647827999999,167109322.48269,28183,2080.580,85721213.09399,0
1647828000000,41215.10,41274.40,40933.50,41026.30,5527.351,1647829799999,227180124.64642,49935,2190.360,90045479.78655,0
1647829800000,41026.20,41026.30,40430.00,40785.40,24792.705,1647831599999,1007497683.65975,192533,11339.870,460712883.44188,0
1647831600000,40785.50,40824.30,40669.60,40735.10,3820.287,1647833399999,155666460.40876,40224,1824.873,74365501.91595,0
1647833400000,40735.10,40967.00,40735.00,40811.30,4627.087,1647835199999,189051530.34112,45512,2441.627,99755691.84647,0
1647835200000,40811.70,40843.90,40676.94,40759.00,4133.544,1647836999999,168493767.76003,36139,1938.956,79041888.63502,0
1647837000000,40759.00,40903.10,40726.60,40840.80,3620.797,1647838799999,147839411.26803,32913,2199.721,89819752.55532,0
